trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2020-10-27,pca,20,-0.00979498208147821,0.9902050179185218,1.0,-0.00979498208147822
2020-10-28,pca,20,0.04312784846057998,1.0329104298762177,0.050000000000000044,0.0
2020-10-29,pca,20,0.0879401168275172,1.1237446937518933,0.09999999999999998,0.0
2020-10-30,pca,20,0.1015850059060146,1.237900305103532,0.09999999999999998,0.0
2020-11-02,pca,20,0.0700300368938302,1.324590509140816,0.15000000000000002,0.0
2020-11-03,pca,20,0.027146320809924285,1.3605482680437337,0.15000000000000002,0.0
2020-11-04,pca,20,-0.011453410090685606,1.3449653507816568,0.050000000000000044,-0.011453410090685567
2020-11-05,pca,20,-0.004513747522397887,1.3388945167618551,0.050000000000000044,-0.015915459811663646
2020-11-06,pca,20,-0.022146175611059842,1.3092431236689621,0.15000000000000002,-0.037709168854803465
2020-11-09,pca,20,-0.010222650481195006,1.2958591888207864,0.09999999999999998,-0.04754633168285949
2020-11-10,pca,20,0.02472070512539894,1.3278937417116639,0.0,-0.024001005402786824
2020-11-11,pca,20,0.0244922903979329,1.3604169008512637,0.09999999999999998,-9.655459902124797e-05
2020-11-12,pca,20,0.02764136579769686,1.3980206820450625,0.050000000000000044,0.0
2020-11-13,pca,20,0.007359655093973294,1.4083096320791555,0.050000000000000044,0.0
2020-11-16,pca,20,0.021322091599214478,1.4383377390544032,0.09999999999999998,0.0
2020-11-17,pca,20,0.01628238211501274,1.4617573037321303,0.15000000000000002,0.0
2020-11-18,pca,20,-0.005705192732534203,1.453417696586149,0.050000000000000044,-0.0057051927325342255
2020-11-19,pca,20,0.0003136610046928057,1.4538735770410984,0.09999999999999998,-0.005393321224325898
2020-11-20,pca,20,-0.007303080005397783,1.4432558219902334,0.0,-0.012657013373327586
2020-11-23,pca,20,-0.0015132740571361658,1.4410717803970048,0.050000000000000044,-0.014151133900485169
2020-11-24,pca,20,0.04848281958428586,1.5109390035339985,0.15000000000000002,0.0
2020-11-25,pca,20,0.051264784906222084,1.5883969665565902,0.19999999999999996,0.0
2020-11-26,pca,20,0.030532194134671557,1.6368942111024194,0.09999999999999998,0.0
2020-11-27,pca,20,0.030716703125338297,1.6871742046324374,0.050000000000000044,0.0
2020-11-30,pca,20,0.03134852487228844,1.740064627150241,0.050000000000000044,0.0
2020-12-01,pca,20,-0.02546389306090015,1.6957558075654322,0.4,-0.025463893060900022
2020-12-02,pca,20,-0.021446883466257293,1.6593871303733472,0.09999999999999998,-0.046364655380083164
2020-12-03,pca,20,-0.0327629366444201,1.605020734952359,0.050000000000000044,-0.07760854975774523
2020-12-04,pca,20,0.00022500029996682102,1.6053818650991765,0.15000000000000002,-0.07740101140475375
2020-12-07,pca,20,-0.024224222077625302,1.5664927382796217,0.09999999999999998,-0.09975025419307759
2020-12-08,pca,20,-0.0030683705844693544,1.5616861580406995,0.0,-0.1025125540317876
2020-12-09,pca,20,0.01029838839692691,1.5777690086503073,0.050000000000000044,-0.09326987973184087
2020-12-10,pca,20,0.011871820482411078,1.5964999990837154,0.09999999999999998,-0.08250534251802233
2020-12-11,pca,20,0.007997969349539386,1.6092687571429265,0.050000000000000044,-0.07516724836911548
2020-12-14,pca,20,0.005605608987555982,1.61828968855136,0.15000000000000002,-0.06998299758458715
2020-12-15,pca,20,0.032423205343665426,1.6707598274287971,0.15000000000000002,-0.039828865342172004
2020-12-16,pca,20,0.011030665086018914,1.689189419524339,0.15000000000000002,-0.029237539130498758
2020-12-17,pca,20,0.017799981793529495,1.719256960437695,0.0,-0.011957985001179616
2020-12-18,pca,20,-0.0188570165896574,1.6868369034128374,0.09999999999999998,-0.03058950966929097
2020-12-21,pca,20,0.0016444078595087175,1.689610751274519,0.050000000000000044,-0.028995403439900813
2020-12-22,pca,20,0.005080079884719135,1.6981941088650738,0.050000000000000044,-0.024062622520946153
2020-12-23,pca,20,0.023402125395811386,1.7379354603471626,0.09999999999999998,-0.0012236136347218984
2020-12-24,pca,20,0.05199660178271294,1.82830219840289,0.09999999999999998,0.0
2020-12-25,pca,20,0.06957711927894288,1.9555101985391214,0.050000000000000044,0.0
2020-12-28,pca,20,0.03791426113303356,2.029651922854844,0.050000000000000044,0.0
2020-12-29,pca,20,0.017542847658597916,2.065257797337467,0.0,0.0
2020-12-30,pca,20,-0.015834722102155495,2.0325550140473183,0.050000000000000044,-0.01583472210215564
2020-12-31,pca,20,-0.053848197280753886,1.923105590666913,0.050000000000000044,-0.06883024814326655
