trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2018-10-24,tucker,5,0.0050746680590700866,1.00507466805907,1.0,0.0
2018-10-25,tucker,5,0.020243074324927956,1.0254204692666922,0.0,0.0
2018-10-26,tucker,5,0.030408534993583647,1.0566020034895254,0.0,0.0
2018-10-29,tucker,5,0.007128944498410017,1.064134460529311,0.0,0.0
2018-10-30,tucker,5,-0.010121800788454172,1.0533635035077042,0.0,-0.01012180078845415
2018-10-31,tucker,5,0.0016134933956286623,1.05506309856381,0.0,-0.008524638851549637
2018-11-01,tucker,5,-0.031193343511987593,1.0221521529034872,0.0,-0.03945207037552512
2018-11-02,tucker,5,-0.02137120092458229,1.0003075338682923,0.0,-0.059980133177221395
2018-11-05,tucker,5,-0.01244829679519377,0.9878554088002315,0.0,-0.07168177947280985
2018-11-06,tucker,5,-0.016128710515031886,0.9719225748809841,0.0,-0.08665435531752241
2018-11-07,tucker,5,-0.011024992130470257,0.9612071361414949,0.0,-0.09672398386254599
2018-11-08,tucker,5,0.002782627572537555,0.9638818176214421,0.0,-0.09421050311443002
2018-11-09,tucker,5,0.0031385370780624643,0.9669069964449173,0.0,-0.09136764919353502
2018-11-12,tucker,5,-0.0155185815785438,0.951901971341722,0.0,-0.10546833445442927
2018-11-13,tucker,5,-0.0030292979549772837,0.9490183766465977,0.0,-0.10817813739952886
2018-11-14,tucker,5,-0.01813821447909303,0.931804877786381,0.0,-0.12435419362052047
2018-11-15,tucker,5,-0.03594303619862889,0.8983129813340461,0.0,-0.15582756253639574
2018-11-16,tucker,5,-0.05133490230539759,0.8521981721975924,0.0,-0.19916307214249918
2018-11-19,tucker,5,-0.03646869146201588,0.8211196199912245,0.0,-0.22836854697592313
2018-11-20,tucker,5,-0.027054871658153123,0.7989043340563705,0.0,-0.2492449369048837
2018-11-21,tucker,5,-0.026150001811476243,0.7780129842736002,0.0,-0.2688771831647959
2018-11-22,tucker,5,0.0005773387027520505,0.778462161280665,0.0,-0.2684550776661718
2018-11-23,tucker,5,0.028610657812080786,0.800734475796719,0.0,-0.24752509621911345
2018-11-26,tucker,5,0.03702505119324569,0.8303817107552893,0.0,-0.21966467438499337
2018-11-27,tucker,5,0.02095616462826495,0.8477833265901775,0.0,-0.20331183883615456
2018-11-28,tucker,5,0.0192892751107125,0.8641364524110505,0.0,-0.18794430171801746
2018-11-29,tucker,5,0.012229661181983986,0.8747045484390392,0.0,-0.1780131356671294
2018-11-30,tucker,5,-0.013173735505163453,0.86318142207274,0.0,-0.18884177320656925
2018-12-03,tucker,5,-0.02313237183894814,0.8432139884528813,0.0,-0.2076057869289767
2018-12-04,tucker,5,-0.01604660498699819,0.8296832666606667,0.0,-0.22032102386011065
2018-12-05,tucker,5,0.0007694006063827974,0.830321625469141,0.0,-0.21972113838308482
2018-12-06,tucker,5,-0.01478437370778487,0.8180458402605498,0.0,-0.23125707266951423
2018-12-07,tucker,5,-0.004878612829744844,0.8140549113289353,0.0,-0.23500747177756443
2018-12-10,tucker,5,-0.017829387961210454,0.7995408104931229,0.0,-0.24864682035066943
2018-12-11,tucker,5,-0.02735370441402376,0.777670407495945,0.0,-0.26919911313733413
2018-12-12,tucker,5,-0.04586341373029208,0.7420037878511536,0.0,-0.30271613656598095
2018-12-13,tucker,5,-0.03624788086976385,0.7151077229442115,0.0,-0.32799119898014595
2018-12-14,tucker,5,-0.04002102042666349,0.6864883821569965,0.0,-0.35488567693265916
2018-12-17,tucker,5,-0.039564619374530687,0.6593277306119175,0.0,-0.38040937957787646
2018-12-18,tucker,5,-0.030336446994483568,0.6393260698602159,0.0,-0.39920555759259146
2018-12-19,tucker,5,-0.032432308913375826,0.618591249266135,0.0,-0.4186907085421878
2018-12-20,tucker,5,-0.028651255742406435,0.6008678331833962,0.0,-0.43534594971718277
2018-12-21,tucker,5,-0.037245987735540644,0.5784879172379666,0.0,-0.4563770475488399
2018-12-24,tucker,5,-0.014598417895028448,0.570042908874902,0.0,-0.4643130825860512
2018-12-25,tucker,5,0.008473689500895198,0.574873275486895,0.0,-0.4597738379781937
2018-12-26,tucker,5,0.03004324262154361,0.5921443327789893,0.0,-0.44354369232206725
2018-12-27,tucker,5,0.03199612573543091,0.6110906573041086,0.0,-0.42573924633533056
2018-12-28,tucker,5,0.04668622128203657,0.6396201709543934,0.0,-0.39892918171615266
