trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2025-10-27,cp,20,-0.003116484925652163,0.9968835150743478,1.0,-0.0031164849256521965
2025-10-28,cp,20,0.005941966010605826,1.002806963037453,0.050000000000000044,0.0
2025-10-29,cp,20,0.01322780214327487,1.0160718951324106,0.050000000000000044,0.0
2025-10-30,cp,20,0.013203377593890491,1.0294874760263837,0.15000000000000002,0.0
2025-10-31,cp,20,-0.004575616708351526,1.0247769359300387,0.30000000000000004,-0.004575616708351493
2025-11-03,cp,20,0.015547834891845252,1.04070999853085,0.35,0.0
2025-11-04,cp,20,0.006515093237246111,1.0474903212042128,0.0,0.0
2025-11-05,cp,20,-0.015559446493469842,1.0311919515990082,0.44999999999999996,-0.015559446493469964
2025-11-06,cp,20,-0.024528025422079887,1.0058988491951435,0.0,-0.03970582941640455
2025-11-07,cp,20,-0.03146484547734951,0.9742483973393746,0.6,-0.06992133710661685
2025-11-10,cp,20,-0.022888708169409615,0.9519491100881587,0.85,-0.09120963619617817
2025-11-11,cp,20,-0.01216159698599722,0.9403718886600879,0.050000000000000044,-0.10226197834551798
2025-11-12,cp,20,-0.034666934946341245,0.9077720775705407,0.19999999999999996,-0.13338380394107097
2025-11-13,cp,20,-0.052779229680248486,0.8598605665911287,0.15000000000000002,-0.17912313919748846
2025-11-14,cp,20,-0.04610930641968217,0.820212992247977,0.09999999999999998,-0.2169732019050581
2025-11-17,cp,20,-0.029752868394582015,0.7958093030340966,0.09999999999999998,-0.24027049517820787
2025-11-18,cp,20,-0.0172123097325239,0.7821115868222498,0.5,-0.2533471947281375
2025-11-19,cp,20,-0.0008517741632730558,0.781445404379798,0.19999999999999996,-0.25398317429660355
2025-11-20,cp,20,0.05162052702733261,0.8217840279969703,0.4,-0.2154733925825365
2025-11-21,cp,20,0.0216587455295833,0.8395828391396326,0.8,-0.19848153043129435
2025-11-24,cp,20,0.002208391225291223,0.8414369665144937,0.050000000000000044,-0.1967114640761899
2025-11-25,cp,20,-0.007912164875153078,0.8347793785033824,0.0,-0.20306721541473938
2025-11-26,cp,20,-0.006766547708870574,0.829130804012358,0.4,-0.2084596991223986
2025-11-27,cp,20,-0.008633096765395431,0.8219728375501492,0.65,-0.21529314313358516
2025-11-28,cp,20,-0.012970277856744344,0.8113116214564272,0.15000000000000002,-0.22547100910323503
2025-12-01,cp,20,-0.010286613312949295,0.802965972530203,0.30000000000000004,-0.23343828933225896
2025-12-02,cp,20,-0.013962502488674122,0.7917545581404294,1.0,-0.24414140912517956
2025-12-03,cp,20,-0.016642116324172708,0.7785780866836625,0.0,-0.25672049571914346
2025-12-04,cp,20,-0.006654595230754817,0.7733969646612471,1.0,-0.2616667199634487
2025-12-05,cp,20,-0.018674447506046736,0.7589542036433448,0.4,-0.2754546860434586
2025-12-08,cp,20,-0.02629375401188072,0.7389984485064638,0.30000000000000004,-0.2945057022990928
2025-12-09,cp,20,-0.007614147185961151,0.7333716055493386,0.8,-0.29987743972064396
2025-12-10,cp,20,0.0027877280292698424,0.7354160461299991,0.050000000000000044,-0.297925688435429
2025-12-11,cp,20,0.001599703586830592,0.7365924938168061,0.19999999999999996,-0.2968025776409974
2025-12-12,cp,20,0.00692796017766602,0.7416955772811367,0.0,-0.2919308539018568
2025-12-15,cp,20,0.0024436126900957366,0.7435079940059688,0.09999999999999998,-0.29020060715098617
2025-12-16,cp,20,0.008901462978239811,0.7501263028886382,0.25,-0.28388235413356355
2025-12-17,cp,20,0.036362691814577644,0.7774029144625864,1.0,-0.2578423888739414
2025-12-18,cp,20,0.03682128929213627,0.8060278920725631,0.85,-0.2305151887743081
2025-12-19,cp,20,0.01151325304227634,0.8153078951531271,0.8,-0.22165591543047847
2025-12-22,cp,20,0.023128751952427928,0.8341649492249799,0.35,-0.20365378816483048
2025-12-23,cp,20,0.006663009129144798,0.8397229978968785,0.44999999999999996,-0.19834772608541285
2025-12-24,cp,20,0.006983596346502763,0.8455872843570655,0.19999999999999996,-0.1927493101941372
2025-12-25,cp,20,0.022064709076368656,0.8642449217850807,0.09999999999999998,-0.1749375585718731
2025-12-26,cp,20,0.02766802926271571,0.8881568755711837,0.050000000000000044,-0.15210970679887204
2025-12-29,cp,20,0.02505628602231482,0.9104107882781809,0.15000000000000002,-0.13086472509688007
2025-12-30,cp,20,0.024822594554838772,0.9330095461539614,0.050000000000000044,-0.1092905325546516
2025-12-31,cp,20,0.015015814265379434,0.9470194442068351,0.0,-0.09591580462707727
