trade_date,model,cumulative_nav,drawdown
2024-10-25,pca,1.0326091491571971,0.0
2024-10-28,pca,1.0350047239753497,0.0
2024-10-29,pca,1.087732453960212,0.0
2024-10-30,pca,1.1857828681750902,0.0
2024-10-31,pca,1.3085698486202546,0.0
2024-11-01,pca,1.4114774483731922,0.0
2024-11-04,pca,1.494982842452788,0.0
2024-11-05,pca,1.5074831786712415,0.0
2024-11-06,pca,1.5040826693024387,-0.002255752778482112
2024-11-07,pca,1.4223874800943914,-0.05644885447534942
2024-11-08,pca,1.3169254432261612,-0.12640786851966457
2024-11-11,pca,1.2690299857039347,-0.15817967081894035
2024-11-12,pca,1.2487530663606248,-0.17163051367423698
2024-11-13,pca,1.2176676835016504,-0.19225122991093435
2024-11-14,pca,1.212202256757432,-0.19587676074374671
2024-11-15,pca,1.2210328947228024,-0.19001889241704728
2024-11-18,pca,1.2155137271671412,-0.19368007261046472
2024-11-19,pca,1.2069297707514006,-0.19937430292572889
2024-11-20,pca,1.1913215285631216,-0.20972814461969513
2024-11-21,pca,1.1897623622500422,-0.21076242900517916
2024-11-22,pca,1.201556263171428,-0.20293885850817261
2024-11-25,pca,1.2304881216436039,-0.1837466984353302
2024-11-26,pca,1.2580818022162383,-0.16544222846641377
2024-11-27,pca,1.262856499920108,-0.1622748977980356
2024-11-28,pca,1.2665633396582754,-0.15981593852697107
2024-11-29,pca,1.2984000379252385,-0.13869683171542757
2024-12-02,pca,1.334881773428036,-0.11449640545597561
2024-12-03,pca,1.3636849265811715,-0.09538962299852649
2024-12-04,pca,1.4054620715356558,-0.06767644812163764
2024-12-05,pca,1.4415828635048327,-0.04371545639699681
2024-12-06,pca,1.452155289290268,-0.036702160371528514
2024-12-09,pca,1.417594433732422,-0.05962835686037382
2024-12-10,pca,1.39234107281132,-0.07638035865939985
2024-12-11,pca,1.376098545890229,-0.08715495777327364
2024-12-12,pca,1.3209659018777802,-0.12372760070056998
2024-12-13,pca,1.2966708311954338,-0.13984391365589
2024-12-16,pca,1.2912256487682363,-0.14345601527283613
2024-12-17,pca,1.301038086668818,-0.136946862773217
2024-12-18,pca,1.3041367512142794,-0.1348913409675324
2024-12-19,pca,1.2918760025598206,-0.14302459832518066
2024-12-20,pca,1.2997572316372494,-0.1377965273331211
2024-12-23,pca,1.308811720379992,-0.13179016595486437
2024-12-24,pca,1.2947887234904991,-0.14109242357730334
2024-12-25,pca,1.2406921702778837,-0.17697776808927212
2024-12-26,pca,1.1973138577329054,-0.20575308920642965
2024-12-27,pca,1.1669314800004738,-0.22590746184706634
2024-12-30,pca,1.1182798766073678,-0.2581808590441014
2024-12-31,pca,1.080306572507023,-0.2833707282496841
