trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2024-10-25,cp,5,-0.012180607030806544,0.9878193929691934,1.0,-0.01218060703080659
2024-10-28,cp,5,0.0024489049433538135,0.9902384687637764,0.0,-0.009761531236223586
2024-10-29,cp,5,0.013987259386209417,1.004089191080578,0.0,0.0
2024-10-30,cp,5,0.04688735154931871,1.0511682739696442,0.0,0.0
2024-10-31,cp,5,0.02458426267553109,1.0770104709330985,0.0,0.0
2024-11-01,cp,5,0.0070186602736515,1.0845696415397434,0.19999999999999996,0.0
2024-11-04,cp,5,0.036915822836120646,1.1246074222802593,1.0,0.0
2024-11-05,cp,5,0.023345708383668895,1.150862179206924,0.0,0.0
2024-11-06,cp,5,-0.041831259375627726,1.102720164882919,1.0,-0.041831259375627705
2024-11-07,cp,5,-0.03804988824802855,1.0607617858402763,0.0,-0.07828947287913945
2024-11-08,cp,5,-0.0008194760390191292,1.059892516973673,0.0,-0.07904479257102659
2024-11-11,cp,5,0.01289579510631791,1.0735606737072851,0.0,-0.06716834291392604
2024-11-12,cp,5,0.009763453100613884,1.0840423329956896,0.0,-0.058060684779198235
2024-11-13,cp,5,0.01191347510165297,1.0969570443389716,0.0,-0.046838914200047155
2024-11-14,cp,5,-0.009548569298743814,1.0864826739833557,0.0,-0.0559402388806739
2024-11-15,cp,5,-0.04006779759501733,1.0429497061116975,0.0,-0.09376663430680343
2024-11-18,cp,5,-0.03975974004455494,1.0014822969171513,0.0,-0.12979823734646712
2024-11-19,cp,5,-0.024342807061568217,0.9771034065877209,0.0,-0.15098139095937868
2024-11-20,cp,5,-0.02470034065617095,0.952968619588699,0.0,-0.17195243982611053
2024-11-21,cp,5,0.006489661245721612,0.9591530631076327,0.0,-0.16657869166523565
2024-11-22,cp,5,0.015173437648437349,0.9737067123060041,0.0,-0.15393282540833886
2024-11-25,cp,5,0.021534074358985068,0.9946745850526446,0.0,-0.13571355195798562
2024-11-26,cp,5,0.011870231619655346,1.006481602763404,0.0,-0.1254542716339977
2024-11-27,cp,5,0.00890136657391758,1.015440664459505,0.0,-0.1176696195201582
2024-11-28,cp,5,0.018878692446233213,1.0346108564612349,0.0,-0.10101237563111132
2024-11-29,cp,5,0.013491916425362094,1.0485697396693823,0.0,-0.08888330973569136
2024-12-02,cp,5,0.014079486907907123,1.063333063591085,0.0,-0.07605525422353931
2024-12-03,cp,5,0.010807207754458249,1.0748247249214984,0.0,-0.06606999140229297
2024-12-04,cp,5,0.023093706314284156,1.0996464114581668,0.0,-0.044502086065640656
2024-12-05,cp,5,-0.011685607686280752,1.08679637490024,0.0,-0.05566765983293731
2024-12-06,cp,5,-0.01006528102385702,1.07585746397116,0.0,-0.06517263021663533
2024-12-09,cp,5,-0.02053548848215401,1.0537642054113407,0.0,-0.08436976690162401
2024-12-10,cp,5,-0.005346365371332551,1.0481303969539797,0.0,-0.08926506067280648
2024-12-11,cp,5,-0.020459667881042032,1.0266859971362765,0.0,-0.10789839505910181
2024-12-12,cp,5,-0.0022506118885683877,1.024375325425295,0.0,-0.10990616953699273
2024-12-13,cp,5,0.013869408238925175,1.0385828050035002,0.0,-0.09756109483135256
2024-12-16,cp,5,0.027686473589268477,1.067337500404498,0.0,-0.07257574391747246
2024-12-17,cp,5,0.02720320366530693,1.0963724998076212,0.0,-0.047346832995113664
2024-12-18,cp,5,0.0324273324062692,1.1319249352999752,0.0,-0.01645483208076115
2024-12-19,cp,5,0.037985151728743595,1.1749212757128928,0.0,0.0
2024-12-20,cp,5,0.0325006222042846,1.2131069482146135,0.0,0.0
2024-12-23,cp,5,0.006362246313763609,1.2208250334240929,0.0,0.0
2024-12-24,cp,5,-0.02480769585225524,1.1905391773060885,0.0,-0.024807695852255396
2024-12-25,cp,5,-0.026140342383147507,1.1594180755907566,0.0,-0.050299556572087956
2024-12-26,cp,5,-0.021874001281984558,1.1340569631189283,0.0,-0.07107330528913136
2024-12-27,cp,5,-0.03370645107972077,1.0958319275699435,0.0,-0.10238412748104997
2024-12-30,cp,5,-0.021684923498004837,1.072068896053918,0.0,-0.12184885900721831
2024-12-31,cp,5,-0.010386846311789145,1.0609334811949565,0.0,-0.13097007994723264
